gid,role,role_score,cluster_id,priority_score,evidence,rank,rule_fired,alt_role,sink_status,truncated,p_forward,is_seed,depth,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,out_in_ratio,fast_share,unseen_inflow_kzt,seed_in,seed_out,pagerank,betweenness,flags,prio_role,prio_flow,prio_centrality,prio_seed,prio_flags
100000002708624100,peripheral,0.74,47,0.2054,Разовое поступление: 25 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1761,R6: in=25 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,3,1,0,25000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00032874,0.0,-,0.0259,0.0651,0.1144,0.0,0.0
100000003962994100,peripheral,0.921,67,0.2046,Разовое поступление: 10 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1762,R6: in=10 тыс ₸<30 тыс ₸ и 1 перевод,-,truncated_time,False,0.0,False,3,1,0,10000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00048123,0.0,late_inflow,0.0322,0.0197,0.1527,0.0,0.0
100000001145749100,peripheral,0.921,5,0.2043,Разовое поступление: 10 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1763,R6: in=10 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,3,1,0,10000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00047851,0.0,-,0.0322,0.0197,0.1524,0.0,0.0
100000004013952100,peripheral,0.97,1,0.2041,"Разовый перевод 6 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1764,R6: разовый перевод 6 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,5500.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00053314,0.0,truncated,0.034,0.0075,0.1627,0.0,0.0
100000007641183100,peripheral,0.71,6,0.204,Разовое поступление: 28 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1765,R6: in=28 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,28000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028858,0.0,-,0.0248,0.0725,0.0734,0.0333,0.0
100000006523053100,peripheral,0.984,5,0.204,Разовое поступление: 5 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1766,R6: in=5 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,2,1,0,5000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00053865,0.0,-,0.0344,0.004,0.1656,0.0,0.0
100000001275557100,peripheral,0.795,25,0.2035,"Разовый перевод 20 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1767,R6: разовый перевод 20 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,20000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00034751,0.0,truncated,0.0278,0.0512,0.1246,0.0,0.0
100000008691495100,peripheral,0.715,11,0.2031,Разовое поступление: 27 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1768,R6: in=27 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,27000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029124,0.0,-,0.025,0.0713,0.0734,0.0333,0.0
100000006866831100,peripheral,0.837,8,0.2025,"Разовый перевод 16 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1769,R6: разовый перевод 16 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,16500.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00036768,0.0,truncated,0.0293,0.0409,0.1324,0.0,0.0
100000002214570100,peripheral,0.719,11,0.2022,Разовое поступление: 26 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1770,R6: in=26 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,26471.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029113,0.0,-,0.0252,0.0703,0.0734,0.0333,0.0
100000008666075100,peripheral,0.719,11,0.2021,Разовое поступление: 26 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1771,R6: in=26 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,26217.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029107,0.0,-,0.0252,0.0702,0.0734,0.0333,0.0
100000008255655100,peripheral,0.972,17,0.2019,"Разовый перевод 5 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1772,R6: разовый перевод 5 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,5400.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00053119,0.0,truncated,0.034,0.0069,0.161,0.0,0.0
100000004783447100,peripheral,0.722,11,0.2016,Разовое поступление: 26 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1773,R6: in=26 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,26200.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029107,0.0,-,0.0253,0.0696,0.0734,0.0333,0.0
100000008649416100,peripheral,0.984,17,0.2015,"Разовый перевод 5 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1774,R6: разовый перевод 5 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,5000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00053373,0.0,truncated,0.0344,0.004,0.1631,0.0,0.0
100000000299820100,peripheral,0.921,8,0.2009,"Разовый перевод 10 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1775,R6: разовый перевод 10 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,10000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00045016,0.0,truncated,0.0322,0.0197,0.149,0.0,0.0
100000005293969100,peripheral,0.972,1,0.2009,"Разовый перевод 5 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1776,R6: разовый перевод 5 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,5466.97,0.0,1,0,0.0,-1.0,0.0,0,0,0.00053049,0.0,truncated,0.034,0.007,0.1599,0.0,0.0
100000002727288100,peripheral,0.842,19,0.2006,Разовое поступление: 16 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1777,R6: in=16 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,3,1,0,16000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00036617,0.0,-,0.0295,0.0394,0.1317,0.0,0.0
100000000369781100,peripheral,0.984,3,0.2006,"Разовый перевод 5 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1778,R6: разовый перевод 5 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,5000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00053248,0.0,truncated,0.0344,0.004,0.1622,0.0,0.0
100000004218576100,peripheral,0.727,11,0.2005,Разовое поступление: 26 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1779,R6: in=26 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,26144.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029106,0.0,-,0.0254,0.0683,0.0734,0.0333,0.0
100000005092518100,peripheral,0.727,11,0.2005,Разовое поступление: 26 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1780,R6: in=26 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,26144.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029106,0.0,-,0.0254,0.0683,0.0734,0.0333,0.0
100000008773876100,peripheral,0.727,11,0.2003,Разовое поступление: 26 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1781,R6: in=26 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,26120.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029105,0.0,-,0.0254,0.0682,0.0734,0.0333,0.0
100000002621915100,peripheral,0.984,6,0.2002,Разовое поступление: 5 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1782,R6: in=5 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,2,1,0,5000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00053204,0.0,-,0.0344,0.004,0.1617,0.0,0.0
100000005228059100,peripheral,0.729,11,0.2001,Разовое поступление: 26 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1783,R6: in=26 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,26000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029103,0.0,-,0.0255,0.0678,0.0734,0.0333,0.0
100000004472936100,peripheral,0.984,21,0.2,"Разовый перевод 5 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1784,R6: разовый перевод 5 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,5000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.0005319,0.0,truncated,0.0344,0.004,0.1616,0.0,0.0
100000004741837100,peripheral,0.73,6,0.1998,Разовое поступление: 26 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1785,R6: in=26 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,25596.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028832,0.0,-,0.0255,0.0675,0.0734,0.0333,0.0
100000005055454100,peripheral,0.96,43,0.1998,Разовое поступление: 6 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1786,R6: in=6 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,3,1,0,6500.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00050598,0.0,-,0.0336,0.0101,0.156,0.0,0.0
100000000703902100,peripheral,0.731,11,0.1996,Разовое поступление: 25 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1787,R6: in=25 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,25499.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029092,0.0,-,0.0256,0.0673,0.0734,0.0333,0.0
100000004213658100,peripheral,0.732,11,0.1994,Разовое поступление: 25 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1788,R6: in=25 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,25347.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029089,0.0,-,0.0256,0.0671,0.0734,0.0333,0.0
100000006326645100,peripheral,0.733,11,0.1992,Разовое поступление: 25 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1789,R6: in=25 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,25264.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029087,0.0,-,0.0257,0.0668,0.0734,0.0333,0.0
100000003626268100,peripheral,0.984,8,0.199,"Разовый перевод 5 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1790,R6: разовый перевод 5 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,5000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00053089,0.0,truncated,0.0344,0.004,0.1606,0.0,0.0
100000003632533100,peripheral,0.921,3,0.1979,"Разовый перевод 10 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1791,R6: разовый перевод 10 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,10000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00042895,0.0,truncated,0.0322,0.0197,0.146,0.0,0.0
100000008664469100,peripheral,0.74,5,0.1977,Разовое поступление: 25 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1792,R6: in=25 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,25000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029058,0.0,-,0.0259,0.0651,0.0734,0.0333,0.0
100000002999140100,terminal,0.598,28,0.1977,"4-е колено, исходящие не выгружены; получил 10 тыс ₸ от 1 плательщика (2 перевода). У узлов колен 1–3 с таким профилем пересылают дальше 40%",1793,T4: p_forward=0.40<0.5 (оценка по коленам 1–3),transit,truncated_depth,True,0.402,False,4,1,0,10000.0,0.0,2,0,0.0,-1.0,0.0,0,0,0.00028948,0.0,truncated,0.1046,0.0197,0.0734,0.0,0.0
100000006476758100,peripheral,0.975,14,0.1976,Разовое поступление: 5 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1794,R6: in=5 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,3,1,0,5200.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00051681,0.0,-,0.0341,0.0062,0.1573,0.0,0.0
100000002231144100,peripheral,0.861,52,0.1971,"Разовый перевод 15 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1795,R6: разовый перевод 15 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,15000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00036724,0.0,truncated,0.0301,0.0346,0.1323,0.0,0.0
100000004167082100,peripheral,0.881,21,0.1971,"Разовый перевод 13 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1796,R6: разовый перевод 13 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,13300.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00038491,0.0,truncated,0.0308,0.0296,0.1367,0.0,0.0
100000001429930100,peripheral,0.729,21,0.197,Разовое поступление: 26 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1797,R6: in=26 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,True,0,1,0,26000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.0003508,0.0,-,0.023,0.0611,0.113,0.0,0.0
100000005056870100,peripheral,0.795,65,0.1963,Разовое поступление: 20 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1798,R6: in=20 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,20000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00030319,0.0,-,0.0278,0.0512,0.084,0.0333,0.0
100000007175718100,peripheral,0.795,65,0.1963,Разовое поступление: 20 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1799,R6: in=20 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,20000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00030319,0.0,-,0.0278,0.0512,0.084,0.0333,0.0
100000002858835100,peripheral,0.747,11,0.196,Разовое поступление: 24 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1800,R6: in=24 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,24400.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029069,0.0,-,0.0261,0.0632,0.0734,0.0333,0.0
100000004687282100,peripheral,0.795,6,0.1956,Разовое поступление: 20 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1801,R6: in=20 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,2,1,0,20000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00033227,0.0,-,0.0278,0.0512,0.1166,0.0,0.0
100000001870116100,peripheral,0.752,11,0.1951,Разовое поступление: 24 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1802,R6: in=24 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,24000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029061,0.0,-,0.0263,0.0621,0.0734,0.0333,0.0
100000005852946100,peripheral,0.754,5,0.1945,Разовое поступление: 24 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1803,R6: in=24 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,23746.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029032,0.0,-,0.0264,0.0614,0.0734,0.0333,0.0
100000003900547100,peripheral,0.755,6,0.1943,Разовое поступление: 24 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1804,R6: in=24 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,23700.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028812,0.0,-,0.0264,0.0612,0.0734,0.0333,0.0
100000008708368100,peripheral,0.757,11,0.1941,Разовое поступление: 24 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1805,R6: in=24 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,23677.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029054,0.0,-,0.0265,0.0608,0.0734,0.0333,0.0
100000008722328100,peripheral,0.757,11,0.1941,Разовое поступление: 24 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1806,R6: in=24 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,23677.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029054,0.0,-,0.0265,0.0608,0.0734,0.0333,0.0
100000008671026100,peripheral,0.76,11,0.1933,Разовое поступление: 24 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1807,R6: in=24 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,23534.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029051,0.0,-,0.0266,0.06,0.0734,0.0333,0.0
100000008680451100,peripheral,0.76,11,0.1933,Разовое поступление: 24 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1808,R6: in=24 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,23534.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029051,0.0,-,0.0266,0.06,0.0734,0.0333,0.0
100000002603478100,peripheral,0.761,28,0.1931,Разовое поступление: 24 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1809,R6: in=24 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,23500.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028947,0.0,-,0.0266,0.0598,0.0734,0.0333,0.0
100000005022964100,peripheral,0.795,5,0.1927,Разовое поступление: 20 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1810,R6: in=20 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,2,1,0,20000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00032736,0.0,-,0.0278,0.0512,0.1137,0.0,0.0
100000008769636100,peripheral,0.763,11,0.1926,Разовое поступление: 23 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1811,R6: in=23 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,23118.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029042,0.0,-,0.0267,0.0592,0.0734,0.0333,0.0
100000005782886100,peripheral,0.876,2,0.1923,"Разовый перевод 14 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1812,R6: разовый перевод 14 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,14000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00036353,0.0,truncated,0.0307,0.0311,0.1306,0.0,0.0
100000008690932100,peripheral,0.765,11,0.1922,Разовое поступление: 23 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1813,R6: in=23 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,23000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.0002904,0.0,-,0.0268,0.0587,0.0734,0.0333,0.0
100000007289427100,peripheral,0.891,5,0.1922,Разовое поступление: 12 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1814,R6: in=12 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,2,1,0,12300.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00037363,0.0,-,0.0312,0.0272,0.1337,0.0,0.0
100000003047800100,peripheral,0.893,9,0.1922,"Разовый перевод 12 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1815,R6: разовый перевод 12 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,12212.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00037457,0.0,truncated,0.0313,0.0268,0.1342,0.0,0.0
100000004908173100,peripheral,0.778,2,0.1921,"Разовый перевод 21 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1816,R6: разовый перевод 21 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,21000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00032083,0.0,truncated,0.0272,0.0555,0.1093,0.0,0.0
100000006831291100,transit,0.5,68,0.1917,Seed: входящие вне выгрузки; отправил 15 тыс ₸ 1 получателю (3 перевода) — передаёт средства дальше по цепочке,1817,"R4s: seed с исходящими, входящие не наблюдаются",-,not_sink,False,1.0,True,0,0,1,0.0,15000.0,0,3,-1.0,-1.0,15000.0,0,0,0.00028557,0.0,-,0.0945,0.0312,0.0661,0.0,0.0
100000005370580100,peripheral,0.748,21,0.1916,Разовое поступление: 24 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1818,R6: in=24 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,True,0,1,0,24075.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00034597,0.0,-,0.0236,0.0567,0.1114,0.0,0.0
100000007930878100,peripheral,0.984,40,0.1914,Разовое поступление: 5 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1819,R6: in=5 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,2,1,0,5000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00048364,0.0,-,0.0344,0.004,0.1529,0.0,0.0
100000008746025100,peripheral,0.772,11,0.1909,Разовое поступление: 22 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1820,R6: in=22 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,22000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029019,0.0,-,0.027,0.0571,0.0734,0.0333,0.0
100000005032294100,peripheral,0.921,10,0.1909,Разовое поступление: 10 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1821,R6: in=10 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,2,1,0,10000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00039239,0.0,-,0.0322,0.0197,0.139,0.0,0.0
100000004674389100,peripheral,0.861,14,0.1908,"Разовый перевод 15 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1822,R6: разовый перевод 15 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,15000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00035203,0.0,truncated,0.0301,0.0346,0.1261,0.0,0.0
100000008691330100,peripheral,0.774,11,0.1902,Разовое поступление: 21 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1823,R6: in=21 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,21440.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00029007,0.0,-,0.0271,0.0564,0.0734,0.0333,0.0
100000003119550100,peripheral,0.778,11,0.1895,Разовое поступление: 21 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1824,R6: in=21 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,21000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028998,0.0,-,0.0272,0.0555,0.0734,0.0333,0.0
100000008695495100,peripheral,0.778,11,0.1895,Разовое поступление: 21 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1825,R6: in=21 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,21000.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028998,0.0,-,0.0272,0.0555,0.0734,0.0333,0.0
100000005127767100,peripheral,0.954,67,0.1892,Разовое поступление: 7 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял,1826,R6: in=7 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,3,1,0,7000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00042253,0.0,-,0.0334,0.0115,0.1444,0.0,0.0
100000002243354100,peripheral,0.78,11,0.189,Разовое поступление: 21 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1827,R6: in=21 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,20879.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028995,0.0,-,0.0273,0.0549,0.0734,0.0333,0.0
100000002982252100,peripheral,0.782,11,0.1886,Разовое поступление: 20 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1828,R6: in=20 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,20320.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028983,0.0,-,0.0274,0.0545,0.0734,0.0333,0.0
100000008745643100,peripheral,0.782,11,0.1885,Разовое поступление: 20 тыс ₸ от 1 плательщика (1 перевод); дальше не отправлял; seed среди плательщиков: 1,1829,R6: in=20 тыс ₸<30 тыс ₸ и 1 перевод,-,confirmed_sink,False,0.0,False,1,1,0,20313.0,0.0,1,0,0.0,-1.0,0.0,1,0,0.00028983,0.0,-,0.0274,0.0544,0.0734,0.0333,0.0
100000007997939100,peripheral,0.885,2,0.1881,"Разовый перевод 13 тыс ₸ от 1 плательщика; 4-е колено, исходящие не выгружены",1830,R6: разовый перевод 13 тыс ₸ < 30 тыс ₸,-,truncated_depth,True,0.262,False,4,1,0,13000.0,0.0,1,0,0.0,-1.0,0.0,0,0,0.00035796,0.0,truncated,0.031,0.0289,0.1283,0.0,0.0
